wave,state,lnLP,FSTS,FSTSsq,TCI_full,DAI_core,DAI_epay,lnEmp,firmage,foreigndummy,sample_base,sample_full
2025,11,15.438299803573239,0.0,0.0,-0.4720619403338053,0.0,0.7,5.225746673713202,30.0,0.0,True,True
2025,11,16.10178951251008,0.0,0.0,-0.4720619403338053,1.0,0.75,3.828641396489095,18.0,0.0,True,True
2025,19,14.227719541605785,0.6,0.36,-0.4720619403338053,1.0,0.9,5.298317366548036,19.0,0.0,True,True
2025,6,13.427745026955511,0.0,0.0,-0.4720619403338053,1.0,0.8,1.9459101490553132,4.0,0.0,True,True
2025,20,14.508657738524219,0.0,0.0,-0.4720619403338053,0.0,0.75,2.4849066497880004,16.0,0.0,True,True
2025,18,15.737642440646633,1.0,1.0,1.2290168329667261,1.0,0.8,5.267858159063328,22.0,0.0,True,True
2025,16,15.344905762724839,0.0,0.0,-0.4720619403338053,1.0,0.6,2.5649493574615367,7.0,0.0,True,True
2025,13,14.914122846632385,0.0,0.0,-0.4720619403338053,1.0,0.7,5.0106352940962555,16.0,0.0,True,True
2025,14,15.735103398702215,0.0,0.0,1.2290168329667261,1.0,0.99,4.700480365792417,13.0,0.0,True,True
2025,6,15.269183154414113,0.4,0.16000000000000003,1.2290168329667261,1.0,0.6,5.298317366548036,43.0,0.0,True,True
2025,23,15.131823038280528,0.0,0.0,-0.4720619403338053,1.0,0.7,4.248495242049359,27.0,0.0,True,True
2025,24,15.588036005332722,0.0,0.0,4.631174379567789,1.0,0.6,6.082218910376446,41.0,0.0,True,True
2025,17,14.710164004977063,0.0,0.0,-0.4720619403338053,0.0,0.75,5.3230099791384085,40.0,0.0,True,True
2025,17,15.110833140878437,0.0,0.0,2.930095606267258,0.0,0.6,4.74493212836325,22.0,0.0,True,True
2025,17,13.255894770028851,0.0,0.0,1.2290168329667261,1.0,0.5,3.044522437723423,8.0,0.0,True,True
2025,17,15.10649473927984,0.0,0.0,1.2290168329667261,1.0,0.6,5.393627546352362,69.0,0.0,True,True
2025,1,15.568049314039047,0.0,0.0,-0.4720619403338053,0.0,0.8,4.867534450455582,8.0,0.0,True,True
2025,1,15.141822214482454,0.0,0.0,-0.4720619403338053,1.0,0.45,4.983606621708336,19.0,0.0,True,True
2025,8,14.73180128983843,0.0,0.0,-0.4720619403338053,0.0,0.5,2.8903717578961645,13.0,0.0,True,True
2025,6,15.084896500838441,0.0,0.0,-0.4720619403338053,1.0,0.85,1.791759469228055,46.0,0.0,True,True
2025,22,15.73392029911582,0.0,0.0,1.2290168329667261,1.0,0.45,5.521460917862246,17.0,0.0,True,True
2025,20,15.381463358458635,0.0,0.0,-0.4720619403338053,0.0,0.7,5.236441962829949,21.0,0.0,True,True
2025,9,15.620745490593752,0.0,0.0,-0.4720619403338053,0.0,0.75,3.2188758248682006,25.0,0.0,True,True
2025,22,14.92456150707813,0.0,0.0,-0.4720619403338053,0.0,0.55,3.2188758248682006,34.0,0.0,True,True
2025,5,14.959379438220505,0.0,0.0,-0.4720619403338053,1.0,0.9,2.8903717578961645,18.0,0.0,True,True
2025,21,16.300417207752275,0.0,0.0,-0.4720619403338053,1.0,0.6,5.521460917862246,23.0,0.0,True,True
