study_id,wos_id,authors,year,title,journal,doi,screen_l1,screen_l1_reason
S1436,000656070600002,"Li, Jing; Wang, Jun",2021,Does the Technological Diversification and R&D Internationalization of eMNCs Promote Enterprise Innovation? An Empirical Study on China's Publicly Listed Companies,JOURNAL OF GLOBAL INFORMATION MANAGEMENT,,Y,ip_firm_match
S1439,000687206200007,"Lartey, Theophilus A.; Amankwah-Amoah, Joseph; Danso, Albert; Adomako, Samuel; Khan, Zaheer; Tarba, Shlomo Y.",2021,Environmental sustainability practices and offshoring activities of multinational corporations across emerging and developed markets,INTERNATIONAL BUSINESS REVIEW,,Y,ip_firm_match
S1440,000690579700001,"Alves, Marlon F. R.; Bansi, Ana Claudia; Kim, Sahrok; Oliveira, Maxwell F.; Galina, Simone V. R.",2021,Internationalization-Innovation Strategy in New Ventures: A Log-linear Analysis,GLOBAL BUSINESS REVIEW,,Y,ip_firm_match
S1444,000693623800006,"Kazemi, Ali; Rousta, Alireza; Na'ami, Abdullah",2021,Analyzing the Impact of Export Orientations on Export Performance Through Innovation and Internationalization: The Mediation-Moderation Model,IRANIAN JOURNAL OF MANAGEMENT STUDIES,,Y,ip_perf_match
S1455,000697683700021,"Haddoud, Mohamed Yacine; Onjewu, Adah-Kole Emmanuel; Nowinski, Witold",2021,Environmental commitment and innovation as catalysts for export performance in family firms,TECHNOLOGICAL FORECASTING AND SOCIAL CHANGE,,Y,ip_perf_match
S1473,000708624700001,"Aggarwal, Sakshi; Chakraborty, Debashis; Bhattacharyya, Ranajoy",2021,Determinants of Domestic Value Added in Exports: Empirical Evidence from India's Manufacturing Sectors,GLOBAL BUSINESS REVIEW,,Y,ip_firm_match
S1488,000727721000001,"Shin, Joon-Ho; Kim, Chang-Bong",2021,Degree of Internationalization and Performance of High-tech Small and Medium-sized Enterprises: Evidence from Korea,JOURNAL OF KOREA TRADE,,Y,ip_perf_match
S1489,000727353000001,"Rashid, Abdul; Khan, Afaq; Fraz, Ahmad",2021,"Effects of Export Orientation, Exchange Rates and Leverage on Firm Productivity: Evidence from Pakistan",GLOBAL BUSINESS REVIEW,,Y,ip_perf_match
S1491,000724143000002,"Orero-Blat, Maria; Palacios-Marques, Daniel; Garzon, Dolores",2021,Knowledge assets for internationalization strategy proposal,JOURNAL OF INNOVATION & KNOWLEDGE,,Y,ip_firm_match
S1492,000620216700001,"Yang, Monica; Ai, Qi",2021,The post-acquisition performance of cross-border mergers and acquisitions conducted by Chinese firms in the high-tech industries: Profitable or innovative?,THUNDERBIRD INTERNATIONAL BUSINESS REVIEW,,Y,ip_perf_match
S1507,000747073500003,"Kravchenko, Grygorii",2021,International Experts' Influence on Company Internationalization,CENTRAL EUROPEAN MANAGEMENT JOURNAL,,Y,ip_firm_match
S1513,000752471600006,"Driffield, Nigel; Du, Jun; Song, Meng",2021,Internationalization pathways of Chinese private firms: A closer look at firm-specific advantages,JOURNAL OF INTERNATIONAL MANAGEMENT,,Y,ip_firm_match
S1093,000481104300001,"Duque-Grisales, Eduardo; Aguilera-Caracuel, Javier; Guerrero-Villegas, Jaime; Garcia-Sanchez, Encarnacion",2020,Can proactive environmental strategy improve Multilatinas' level of internationalization? The moderating role of board independence,BUSINESS STRATEGY AND THE ENVIRONMENT,,Y,ip_firm_match
S1104,000488309400001,"Okafor, Luke Emeka; Bhattacharya, Mita; Apergis, Nicholas",2020,"Bank credit, public financial incentives, tax financial incentives and export performance during the global financial crisis",WORLD ECONOMY,,Y,ip_perf_match
S1128,000494736800001,"Pisani, Niccolo; Garcia-Bernardo, Javier; Heemskerk, Eelke",2020,"Does it pay to be a multinational? A large-sample, cross-national replication assessing the multinationality-performance relationship",STRATEGIC MANAGEMENT JOURNAL,,Y,ip_perf_match
S1130,000495278900001,"Kim, Heechun; Wu, Jie; Schuler, Douglas A.; Hoskisson, Robert E.",2020,"Chinese multinationals' fast internationalization: Financial performance advantage in one region, disadvantage in another",JOURNAL OF INTERNATIONAL BUSINESS STUDIES,,Y,ip_perf_match
S1138,000496372800001,"Dai, Meihong; Li, Ben",2020,Improving firm survival: exports or outward foreign direct investment?,POST-COMMUNIST ECONOMIES,,Y,ip_perf_match
S1169,000505887200001,"Lopez Rodriguez, Jose; Serrano Orellana, Bill",2020,Human capital and export performance in the Spanish manufacturing firms,BALTIC JOURNAL OF MANAGEMENT,,Y,ip_perf_match
S1171,000506081700001,"Chen Weihong; Xi, Zhong; Lan, Hailin; Li Zhiyuan",2020,"""Accelerating"" and ""jumping"" internationalization CEO career horizon, board supervision ability and corporate internationalization process",CHINESE MANAGEMENT STUDIES,,Y,ip_firm_match
S1172,000507073700001,"Henley, Andrew; Son, Meng",2020,"Innovation, internationalisation and the performance of microbusinesses",INTERNATIONAL SMALL BUSINESS JOURNAL-RESEARCHING ENTREPRENEURSHIP,,Y,ip_perf_match
S1177,000508191300001,"Wang, Ge; Zhang, Huijin; Xia, Bo; Wu, Guangdong; Han, Yilong",2020,Relationship between Internationalization and Financial Performance: Evidence from ENR-Listed Chinese Firms,JOURNAL OF MANAGEMENT IN ENGINEERING,,Y,ip_perf_match
S1183,000510587000004,"Opoku, Eric E. O.; Yan, Isabel K. M.; Hynes, Kate",2020,Reaching up and reaching out: The impact of competition on firms' productivity and export decisions,PACIFIC ECONOMIC REVIEW,,Y,ip_perf_match
S1186,000512043800001,"Woo, Heejin",2020,Foreign venture capital firms and internationalization of ventures,MULTINATIONAL BUSINESS REVIEW,,Y,ip_firm_match
S1190,000513709100001,"Merlevede, Bruno; Michel, Bernhard",2020,Downstream offshoring and firm-level employment,CANADIAN JOURNAL OF ECONOMICS-REVUE CANADIENNE D ECONOMIQUE,,Y,ip_firm_match
S1195,000514800800016,"Rienda, Laura; Claver, Enrique; Andreu, Rosario",2020,"Family involvement, internationalisation and performance: An empirical study of the Spanish hotel industry",JOURNAL OF HOSPITALITY AND TOURISM MANAGEMENT,,Y,ip_perf_match
S1200,000518493800015,"Nguyen, Quyen T. K.; Kim, Sylvia",2020,The multinationality and performance relationship: Revisiting the literature and exploring the implications,INTERNATIONAL BUSINESS REVIEW,,Y,ip_perf_match
S1201,000518737800005,"Bandick, Roger",2020,"Global sourcing, productivity and export intensity",WORLD ECONOMY,,Y,ip_perf_match
S1204,000518709500027,"Campos-Garcia, Irene; Munoz-Bullon, Fernando; Sanchez-Bueno, Maria J.; Angel Zuniga-Vicente, Jose",2020,Exploring the exporting-downsizing link: Does the type of export strategy and firm efficiency in foreign markets matter?,JOURNAL OF BUSINESS RESEARCH,,Y,ip_perf_match
S1207,000519523700005,"Vuorio, Anna; Torkkeli, Lasse; Sainio, Liisa-Maija",2020,Service innovation and internationalization in SMEs: antecedents and profitability outcomes,JOURNAL OF INTERNATIONAL ENTREPRENEURSHIP,,Y,ip_perf_match
S1211,000522657500006,"Cho, Jaeyoung; Lee, Jangwoo",2020,Speed of FDI expansions and the survival of Korean SMEs: the moderating role of ownership structure,ASIAN BUSINESS & MANAGEMENT,,Y,ip_perf_match
S1212,000516788400068,"Liu, Tiansen; Liu, He; Zhang, Yufeng; Song, Yazhi; Su, Yi; Zhu, Yue",2020,Linking governance structure and sustainable operations of Chinese manufacturing firms: The moderating effect of internationalization,JOURNAL OF CLEANER PRODUCTION,,Y,ip_firm_match
S1213,000524469300001,"Mahmoud, Mahmoud Abdulai; Adams, Matilda; Abubakari, Aidatu; Commey, Nicholas Oblitei; Kastner, Adelaide Naa Amerley",2020,Social media resources and export performance: the role of trust and commitment,INTERNATIONAL MARKETING REVIEW,,Y,ip_perf_match
S1219,000526073500010,"Faria, Samuel; Rebelo, Joao; Gouveia, Sofia",2020,FIRMS' EXPORT PERFORMANCE: A FRACTIONAL ECONOMETRIC APPROACH,JOURNAL OF BUSINESS ECONOMICS AND MANAGEMENT,,Y,ip_perf_match
S1220,000526110000008,"Federici, Daniela; Parisi, Valentino; Ferrante, Francesco",2020,"Heterogeneous firms, corporate taxes and export behavior: A firm-level investigation for Italy",ECONOMIC MODELLING,,Y,ip_firm_match
S1227,000514750800009,"Song, Sujin; Lee, Seoki",2020,Motivation of internationalization and a moderating role of environmental conditions in the hospitality industry,TOURISM MANAGEMENT,,Y,ip_firm_match
S1228,000523229800021,"Hoxholli, Emi; Kercini, Donika",2020,THE ACTUAL LEVEL OF INTERNATIONALIZATION OF ALBANIAN SMES AND THE MEASURE OF THEIR OVERALL PERFORMANCE,INTERNATIONAL JOURNAL OF ECOSYSTEMS AND ECOLOGY SCIENCE-IJEES,,Y,ip_perf_match
S1230,000528564300034,"Song, Hyoung Ju; Yoon, Yu Na; Kang, Kyung Ho",2020,The relationship between board diversity and firm performance in the lodging industry: The moderating role of internationalization,INTERNATIONAL JOURNAL OF HOSPITALITY MANAGEMENT,,Y,ip_perf_match
S1231,000530035600001,"Zhao, Yue; Parente, Ronaldo; Song, Mohan; Wenger, Lucas",2020,Host country institutional diversity and MNE performance persistence,JOURNAL OF BUSINESS RESEARCH,,Y,ip_perf_match
S1232,000533895200001,"Mubarik, Muhammad Shujaat; Devadason, Evelyn S.; Govindaraju, Chandran",2020,Human capital and export performance of small and medium enterprises in Pakistan,INTERNATIONAL JOURNAL OF SOCIAL ECONOMICS,,Y,ip_perf_match
S1233,000531174400013,"Rwehumbiza, Deusdedit; Marinov, Marin A.",2020,Development of entrepreneurial orientation of export manufacturers from emerging economies,INTERNATIONAL ENTREPRENEURSHIP AND MANAGEMENT JOURNAL,,Y,ip_firm_match
S1234,000529438000007,"Arslan, Ahmad; Naughton, Sean; Tabas, Abdollah Mohammadparast; Puhakka, Vesa",2020,OUTWARD INTERNATIONALISATION OF EMERGING MARKET SMALL AND MEDIUM SIZED ENTERPRISES: CONTRACT MANUFACTURING RELATIONSHIP WITH DEVELOPED MARKET MULTINATIONAL ENTERPRISE(S) AND CAPABILITIES DEVELOPMENT,"INTERNATIONAL ENTREPRENEURSHIP IN EMERGING MARKETS: NATURE, DRIVERS, BARRIERS AND DETERMINANTS",,Y,ip_firm_match
S1236,000534748800001,"Handrito, Radityo Putro; Slabbinck, Hendrik; Vanderstraeten, Johanna",2020,Enjoying or refraining from risk? The impact of implicit need for achievement and risk perception on SME internationalization,CROSS CULTURAL & STRATEGIC MANAGEMENT,,Y,ip_firm_match
S1238,000537592600009,"Arora, Punit; De, Prabal",2020,Environmental sustainability practices and exports: The interplay of strategy and institutions in Latin America,JOURNAL OF WORLD BUSINESS,,Y,ip_firm_match
S1240,000554792000001,"Yu, Ying; Hu, Xiaoling; Wang, Yong; Ward, Philippa",2020,A Patulous Progress: International Entrepreneurship Effects on Chinese Born-Global Firm Performance,SUSTAINABILITY,,Y,ip_perf_match
S1245,000543141400019,"Lecerf, Marjorie; Omrani, Nessrine",2020,SME Internationalization: the Impact of Information Technology and Innovation,JOURNAL OF THE KNOWLEDGE ECONOMY,,Y,ip_firm_match
S1251,000548777400001,"Gerschewski, Stephan; Evers, Natasha; Anh Tuan Nguyen; Froese, Fabian Jintae",2020,Trade Shows and SME Internationalisation: Networking for Performance,MANAGEMENT INTERNATIONAL REVIEW,,Y,ip_perf_match
S1252,000550191700001,"Teramae, Fumio; Makino, Tomohiro; Lim, Yeongjoo; Sengoku, Shintaro; Kodama, Kota",2020,Impact of Research and Development Strategy on Sustainable Growth in Multinational Pharmaceutical Companies,SUSTAINABILITY,,Y,ip_perf_match
S1264,000560205600001,"Yang, Yi; Yao, Congxu; Li, Ying",2020,The impact of the amount of environmental information disclosure on financial performance: The moderating effect of corporate internationalization,CORPORATE SOCIAL RESPONSIBILITY AND ENVIRONMENTAL MANAGEMENT,,Y,ip_perf_match
S1265,000560303000001,"Jiang, Guohua; Kotabe, Masaaki; Zhang, Feng",2020,"Founder ethnic composition, early internationalization, and new venture performance",JOURNAL OF INTERNATIONAL ENTREPRENEURSHIP,,Y,ip_perf_match
S1266,000563507400001,"Haapanen, Lauri; Hurmelinna-Laukkanen, Pia; Puumalainen, Kaisu",2020,When strategic consensus matters: dynamic managerial capabilities and firm internationalization as seen by TMT,CROSS CULTURAL & STRATEGIC MANAGEMENT,,Y,ip_firm_match
S1276,000787726200007,Anh Tu Phan; Thi Bach Yen Tran; Thanh Thuy Lu,2020,The existence of W-shaped relationship between internationalization and firm performance: An empirical study of enterprises in Cameroon,DECISION SCIENCE LETTERS,,Y,ip_perf_match
S1279,000573230600004,"Crespo, Nuno Fernandes; Simoes, Vitor Corado; Fontes, Margarida",2020,Competitive strategies and international new ventures' performance: Exploring the moderating effects of internationalization duration and preparation,BRQ-BUSINESS RESEARCH QUARTERLY,,Y,ip_perf_match
S1281,000573229900005,"Mendoza, Xavier; Espinosa-Mendez, Christian; Araya-Castillo, Luis",2020,When geography matters: International diversification and firm performance of Spanish multinationals,BRQ-BUSINESS RESEARCH QUARTERLY,,Y,ip_perf_match
S1286,000577497100011,"Knight, Gary; Moen, Oystein; Madsen, Tage Koed",2020,Antecedents to differentiation strategy in the exporting SME,INTERNATIONAL BUSINESS REVIEW,,Y,ip_firm_match
S1287,000577494300013,"Petrou, Andreas P.; Hadjielias, Elias; Thanos, Ioannis C.; Dimitratos, Pavlos",2020,"Strategic decision-making processes, international environmental munificence and the accelerated internationalization of SMEs",INTERNATIONAL BUSINESS REVIEW,,Y,ip_firm_match
S1295,000587571600036,Tu Anh Phan; Thuy Thi Kim Nguyen; Triet Minh Phan,2020,The S-Shaped Relationship Between internationalization and Performance: Empirical Evidence from Laos,JOURNAL OF ASIAN FINANCE ECONOMICS AND BUSINESS,,Y,ip_perf_match
S1296,000588368000004,"Yang, Guojun; Zhou, Xiaohu; Liang, Zhiyao",2020,Enterprise internationalisation performance evaluation model based on artificial neural network,INTERNATIONAL JOURNAL OF EMBEDDED SYSTEMS,,Y,ip_perf_match
S1298,000616267700009,"Leon Garcia, Omar Alexander; Baez Landeros, Eliana Rocio",2020,Analysis of the Relationship Between IT and Industry 4.0 Technologies with Internationalization and Business Performance,INGENIERIA E INVESTIGACION,,Y,ip_perf_match
S1309,000591508600013,"Sun, Wenbin; Ding, Zhihua; Xu, Xiaobo; Cui, Kacie",2020,Internationalization and firm default risk: The roles of environmental dynamism and marketing capability,JOURNAL OF BUSINESS RESEARCH,,Y,ip_firm_match
S1326,000605875100001,"Wei, Ziyi; Nguyen, Quyen T. K.",2020,Chinese Service Multinationals: The Degree of Internationalization and Performance,MANAGEMENT INTERNATIONAL REVIEW,,Y,ip_perf_match
S1330,000605453300001,"Revindo, Mohamad Dian; Gan, Christopher; Alta, Aditya",2020,Do Export Activities Improve Small Firm Performance? Evidence from Indonesia,SOUTH EAST ASIAN JOURNAL OF MANAGEMENT,,Y,ip_perf_match
S1331,000607800400006,"Teresa Bolivar-Ramos, Maria; Capelleras, Joan-Lluis; Rialp-Criado, Alex; Rialp-Criado, Josep",2020,The interplay between exports and technological collaborations: effects on SME growth,INTERNATIONAL JOURNAL OF TECHNOLOGY MANAGEMENT,,Y,ip_perf_match
S1474,000710548800007,"Esaku, Stephen",2020,"Investments, export entry and export intensity in small manufacturing firms",JOURNAL OF INDUSTRIAL AND BUSINESS ECONOMICS,,Y,ip_firm_match
S0996,000453624400003,"Jain, Naveen Kumar; Celo, Sokol; Kumar, Vikas",2019,"Internationalization speed, resources and performance: Evidence from Indian software industry",JOURNAL OF BUSINESS RESEARCH,,Y,ip_perf_match
S0998,000453624400028,"Sun, Wenbin; Price, Joseph; Ding, Yuan",2019,The longitudinal effects of internationalization on firm performance: The moderating role of marketing capability,JOURNAL OF BUSINESS RESEARCH,,Y,ip_perf_match
S1003,000454986800005,"Rossmannek, Oliver; Rank, Olaf",2019,Internationalization of exploitation alliance portfolios and firm performance,MANAGEMENT DECISION,,Y,ip_perf_match
S1010,000457512300014,"Falk, Martin; de Lemos, Francisco Figueira",2019,Complementarity of R&D and productivity in SME export behavior,JOURNAL OF BUSINESS RESEARCH,,Y,ip_perf_match
S1015,000457764200026,"Cos, Pilar; Colonn, Antonio; Cabases, Angels",2019,Geographic export diversification: Determinants and their link with export performance,THUNDERBIRD INTERNATIONAL BUSINESS REVIEW,,Y,ip_perf_match
S1021,000459572700003,"Chittoor, Raveendra; Aulakh, Preet S.; Ray, Sougata",2019,Microfoundations of firm internationalization: The owner CEO effect,GLOBAL STRATEGY JOURNAL,,Y,ip_firm_match
S1025,000459797500008,"Dash, Rupanwita; Ranjan, Kumar Rakesh",2019,An Effectual-Causal View of Managerial Decisions in the Internationalization of Indian MNEs,JOURNAL OF INTERNATIONAL MANAGEMENT,,Y,ip_firm_match
S1029,000460537700002,"Lukason, Oliver; Vissak, Tiia",2019,Internationalization and failure risk patterns Evidence from young Estonian manufacturing exporters,REVIEW OF INTERNATIONAL BUSINESS AND STRATEGY,,Y,ip_firm_match
S1031,000461276100002,"Koska, Onur A.",2019,Gains from multinational competition for cross-border firm acquisition,ECONOMICS-THE OPEN ACCESS OPEN-ASSESSMENT E-JOURNAL,,Y,ip_firm_match
